Product URL,Description,ASIN,Manufacturer
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2Q52R/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1692638551&sprefix=ba%2Caps%2C283&sr=8-170,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C2D2Q52R,"‎‎Tabelito Trade India, ‎Tabelito Trade India, Tabelito Trade India, Prop No"
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1692638551&sprefix=ba%2Caps%2C283&sr=8-171,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Messenger & Shoulder Bags,‎B0B5YHC1W5,"‎VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India'."
https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21X2F95/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1692638551&sprefix=ba%2Caps%2C283&sr=8-173,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0B21X2F95,"‎VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1692638551&sprefix=ba%2Caps%2C283&sr=8-176,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B08Y5S6C2P,"‎Tabelito Trade India, Tabelito Trade India, Prop No"
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B08RS6FXYT/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-177,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B08RS6FXYT,"‎Outshiny India Pvt. Ltd, Outshiny India Pvt. Ltd., No.17, Ganesh Nagar, 8th B Cross,Narayanappa Layout, Kodigehalli,Bengaluru - 560097."
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Grey/dp/B09688CSCZ/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-179,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B09688CSCZ,‎Half_Moon (AB Amazing Bags)
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XT8DF2H/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-180,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B09XT8DF2H,‎Scale Polestar Pvt. Ltd.
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D24G29/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-182,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C2D24G29,"‎‎Tabelito Trade India, ‎Tabelito Trade India, Tabelito Trade India, Prop No"
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-183,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0BL3S5NC1,"‎Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086"
https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-184,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B08YR63B9M,"‎Akshaya Rubbers, Hebbal Industrial Area, Mysore, 7022982998"
https://www.amazon.in/F-Gear-Raider-Marpat-Navy-Backpack/dp/B07F1157TV/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-185,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B07F1157TV,"‎Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel"
https://www.amazon.in/HAMMONDS-FLYCATCHER-Laptop-Bag-Men/dp/B083M1QK32/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-186,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Messenger & Shoulder Bags,‎B083M1QK32,"‎Hindustan Foam, Hindustan Foam, 16m Golam Jilani Khan Road, Kolkata 700039, Contact"
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT1570-Backpack-Waterproof/dp/B0BYDR7W41/ref=sr_1_187?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-187,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0BYDR7W41,"‎SHRI SALASAR ENTERPRISES, SHRI SALASAR ENTERPRISES"
https://www.amazon.in/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7/ref=sr_1_188?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-188,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Messenger & Shoulder Bags,‎B07NHYLTY7,"‎Seaturtle Pvt. Ltd. Thakur Compound, 2nd Floor, 3, USV Lane, Deonar, Mumbai, Maharashtra 400088, Sea Turtle Pvt Ltd, Near Kalher Village, Building No 1-6/H No 196/Gala No 1-5, 1st Floor, Shree Arihant Complex, Bhiwandi Road, Kopar, Bhiwandi, Thane, Maharashtra - 421302"
https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-190,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Messenger & Shoulder Bags,‎B07V47HHRG,"‎AirCase, ‎GIZGA ESSENTIALS, M S INNOVATIVE SOLUTIONS LIMITED UNIT-24/7, 7TH FLOOR, GOLDFIELD IND CENTRE, 1 SUI WO ROAD, FOTAN SHATIN, N.T. HONG KONG"
https://www.amazon.in/Girls-1523-Polyester-Designer-Waterproof-Bag-Backpack/dp/B08F9YVKT1/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1692638555&sprefix=ba%2Caps%2C283&sr=8-191,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B08F9YVKT1,‎Shri Salasar Enterprises
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-193,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0BRJRVH6D,‎Martucci
https://www.amazon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-195,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B00FRCNRPQ,"‎American Tourister, Samsonite"
https://www.amazon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-196,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B00Z93WSVW,"‎Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/Safari-Swagpack-Backpack-Compartments-Raincover/dp/B09B25QMKY/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-197,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B09B25QMKY,"‎Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059"
https://www.amazon.in/Dolfin-Backpack-Charging-Resistant-Compartment/dp/B0C5RNGRBP/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-198,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C5RNGRBP,"‎J.k Enterprises, J.K. Enterprises, Nagpur, Maharashtra, India. Customer care- contact@dolfinbags.com"
https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLK_Black/dp/B097L3XJ38/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-199,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B097L3XJ38,"‎Safari, Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YB2S3/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-201,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C85YB2S3,"‎Safari, Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/NOVICZ-HK001-TRAWOC-SKYBLUE-Blue-Rucksack/dp/B079N6KHPJ/ref=sr_1_203?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-203,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Rucksacks & Trekking Backpacks",‎B079N6KHPJ,"‎TRAWOCTM, TRAWOC Gears, Customer care"
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07ZC77WTW/ref=sr_1_204?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-204,"Bags, Wallets and Luggage › Bags & Backpacks › Gym Bags › Sports Duffles",‎B07ZC77WTW,"‎Sfane, Sfane Trends"
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1692638558&sprefix=ba%2Caps%2C283&sr=8-205,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B097JJ64SH,"‎Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_213?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-213,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B07XSTR69N,"‎Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Baby-Pink/dp/B0C3RNFHHV/ref=sr_1_216?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-216,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C3RNFHHV,"‎Spenz Bags, Spenz Bags"
https://www.amazon.in/Reusable-Shopping-Essentials-Vegetable-Multi-Purpose/dp/B09NDPVVLC/ref=sr_1_217?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-217,"Bags, Wallets and Luggage › Shopping Bags & Baskets › Reusable Shopper Bags",‎B09NDPVVLC,"‎Ram Lal Ram Chandra India Limited, Ram Lal Ram Chandra India Limited,bagsrr@gmail.com,9810332808"
https://www.amazon.in/Zipline-Vento-Polyster-Resistant-Lightweight/dp/B0C8BHPXNB/ref=sr_1_220?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-220,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0C8BHPXNB,"‎Atulitu Agency, 281/3617, Tagore Nagar - 2, Vikhroli East, Mumbai - 400083. (9820078070)"
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_221?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-221,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B075Y8294N,"‎Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560159, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_222?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-222,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B097JJXL9K,"‎Safari, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059"
https://www.amazon.in/DIVULGE-Thunder-Drawstring-Daypack-Backpack/dp/B091TRCBCB/ref=sr_1_223?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-223,"Bags, Wallets and Luggage › Bags & Backpacks › Gym Bags › Drawstring Bags",‎B091TRCBCB,"‎DIVULGE, DIVULGE"
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_224?crid=2M096C61O4MLT&keywords=bags&qid=1692638563&sprefix=ba%2Caps%2C283&sr=8-224,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C85YCDR7,"‎Safari, Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_225?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-225,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C2D4KWQ6,"‎‎Tabelito Trade India, ‎Tabelito Trade India, Tabelito Trade India, Prop No"
https://www.amazon.in/Arctic-Fox-Liters-School-Backpack/dp/B0B3MLMSTM/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-227,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0B3MLMSTM,"‎Arctic Fox, Outshiny India Private Limited"
https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM8XTXP/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-228,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B09QM8XTXP,‎Half_Moon
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-229,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B07G4JQX2F,"‎Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/Gear-Black-Laptop-Backpack-BUSCLIMBR0109/dp/B015C73FCA/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-230,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B015C73FCA,"‎Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/American-Tourister-Casual-Travel-Duffle/dp/B00FRCNRPQ/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-231,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B00FRCNRPQ,"‎American Tourister, Samsonite"
https://www.amazon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-232,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B00Z93WSVW,"‎Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/Aristocrat-Plastic-Rotation-Luggage-Suitcase/dp/B0BRN2Z9CG/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-233,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B0BRN2Z9CG,"‎VIP Industries Ltd. DGP House, Prabhadevi, Mumbai, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Dolfin-Backpack-Charging-Resistant-Compartment/dp/B0C5RNGRBP/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-234,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C5RNGRBP,"‎J.k Enterprises, J.K. Enterprises, Nagpur, Maharashtra, India. Customer care- contact@dolfinbags.com"
https://www.amazon.in/Mokobara-Backpack-litre-Brown-laptop/dp/B095PC3QPV/ref=sr_1_235?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-235,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B095PC3QPV,"‎Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care"
https://www.amazon.in/FUR-JADEN-Backpack-Compartment-Organizer/dp/B0BYSZ3TKW/ref=sr_1_236?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-236,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0BYSZ3TKW,"‎FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002"
https://www.amazon.in/American-Tourister-Unisex-Laptop-Backpack/dp/B0C8649NY8/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-237,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0C8649NY8,"‎IFF, INDIA, IFF, India"
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-School-1565/dp/B0BFXCHQZ5/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1692638578&sprefix=ba%2Caps%2C283&sr=8-239,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0BFXCHQZ5,"‎SHRI SALASAR ENTERPRISES, teamhotshot1992@gmail.com"
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B097JJ64SH/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-241,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B097JJ64SH,"‎Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/POLESTAR-Casual-bagpack-School-Backpack/dp/B07PQQ8M7B/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-242,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B07PQQ8M7B,"‎POLESTAR, JAI AMBAY ENTERPRISES ,03AAFFJ0421M1ZQ, B -29 ,Sports & Surgical complex,Kapurthala Road, Jalandhar Punjab 140021 India . +91 9914112308 , polestarbags@gmail.com"
https://www.amazon.in/Safari-Swagpack-Backpack-Compartments-Raincover/dp/B09B25QMKY/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-243,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B09B25QMKY,"‎Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059"
https://www.amazon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-246,"Fashion › Deals on shoes, watches, luggage & jewellery › Deals on watches, jewellery & luggage › Luggage",‎B097JJXL9K,"‎Safari, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059"
https://www.amazon.in/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-247,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B085QWJVCZ,"‎Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel"
https://www.amazon.in/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-249,"Bags, Wallets and Luggage › Bags & Backpacks › Gym Bags › Sports Duffles",‎B07GCR84D9,"‎Sfane, Sfane Trends Pvt Limited"
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-School-1565/dp/B0BFXCHQZ5/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-250,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0BFXCHQZ5,"‎SHRI SALASAR ENTERPRISES, teamhotshot1992@gmail.com"
https://www.amazon.in/PUMA-Laptop-Backpack-IND-Red-Peacoat/dp/B08BTPS12W/ref=sr_1_251?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-251,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B08DKX53PK,‎Puma
https://www.amazon.in/HYDER-Superhero-Lightweight-Spacious-Waterproof/dp/B0BJ6CTJ3Q/ref=sr_1_252?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-252,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Casual Backpacks",‎B0BJ6CTJ3Q,‎Bharat Engineering Company Add
https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Teal-Yellow/dp/B0BTJ3QQJM/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-253,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0BTJ3QQJM,"‎Gear Merchandise Pvt Ltd, Gear Merchandise Pvt Ltd, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100"
https://www.amazon.in/Trunkit-Waterproof-Travelling-Trekking-Backpack/dp/B08GZB73RZ/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-254,"Bags, Wallets and Luggage › Bags & Backpacks › Backpacks › Rucksacks & Trekking Backpacks",‎B08GZB73RZ,‎Trunkit
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BVRJYD9Q/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1692638588&sprefix=ba%2Caps%2C283&sr=8-255,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0BVRJYD9Q,"‎ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
https://www.amazon.in/Arctic-Fox-Kobra-Laptop-Backpack/dp/B0B3N2PXN4/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1692638591&sprefix=ba%2Caps%2C283&sr=8-259,Computers & Accessories › Accessories & Peripherals › Laptop Accessories › Bags & Sleeves › Laptop Backpacks,‎B0B3N2PXN4,"‎Arctic Fox, Outshiny India Private Limited"
